Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
489857,21133,PAINTED BIRD ASSORTED CHRISTMAS,1,02-12-2009 14:43,21.7,,United Kingdom
489857,21136,PAINTED METAL PEARS ASSORTED,2,02-12-2009 14:43,26.04,,United Kingdom
489857,21154,RED SPOTTY OVEN GLOVE ,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21158,MOODY GIRL DOOR HANGER ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21159,MOODY BOY  DOOR HANGER ,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21161,KEEP OUT BOYS DOOR HANGER ,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21162,TOXIC AREA  DOOR HANGER ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21165,BEWARE OF THE CAT METAL SIGN ,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21166,COOK WITH WINE METAL SIGN ,4,02-12-2009 14:43,4.3,,United Kingdom
489857,21175,GIN + TONIC DIET METAL SIGN,2,02-12-2009 14:43,4.3,,United Kingdom
489857,21181,PLEASE ONE PERSON  METAL SIGN,4,02-12-2009 14:43,4.3,,United Kingdom
489857,21193,WHITE HONEYCOMB PAPER FAN ,4,02-12-2009 14:43,4.3,,United Kingdom
489857,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,1,02-12-2009 14:43,3.04,,United Kingdom
489857,21212,PACK OF 72 RETRO SPOT CAKE CASES,16,02-12-2009 14:43,1.3,,United Kingdom
489857,21213,PACK OF 72 SKULL CAKE CASES,4,02-12-2009 14:43,1.3,,United Kingdom
489857,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,02-12-2009 14:43,11.26,,United Kingdom
489857,21217,RED SPOTTY ROUND CAKE TINS,2,02-12-2009 14:43,21.7,,United Kingdom
489857,21220,SET/4 BADGES DOGS,2,02-12-2009 14:43,2.57,,United Kingdom
489857,21231,SWEETHEART CERAMIC TRINKET BOX,14,02-12-2009 14:43,2.57,,United Kingdom
489857,21232,STRAWBERRY CERAMIC TRINKET BOX,15,02-12-2009 14:43,2.57,,United Kingdom
489857,21238,RED SPOTTY CUP,2,02-12-2009 14:43,1.7,,United Kingdom
489857,21242,RED SPOTTY PLATE ,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21253,SET OF PICTURE FRAME  STICKERS,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21255,"FRENCH BOTTLE , LAVENDER",2,02-12-2009 14:43,3.43,,United Kingdom
489857,21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",2,02-12-2009 14:43,3.43,,United Kingdom
489857,21266,VINTAGE SILVER TINSEL REEL,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21267,VINTAGE PINK TINSEL REEL ,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21272,SALLE DE BAIN HOOK,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21284,RETRO SPOT CANDLE  SMALL,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21294,ETCHED GLASS COASTER,5,02-12-2009 14:43,2.57,,United Kingdom
489857,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,02-12-2009 14:43,1.7,,United Kingdom
489857,21327,SKULLS WRITING SET ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21329,DINOSAURS  WRITING SET ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21355,TOAST ITS - I LOVE YOU ,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21372,MIRRORED WALL ART TABLE LAMP,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21412,VINTAGE GOLD TINSEL REEL,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,02-12-2009 14:43,8.65,,United Kingdom
489857,21429,RED GINGHAM ROSE JEWELLERY BOX,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,02-12-2009 14:43,7.78,,United Kingdom
489857,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21445,12 PINK ROSE PEG PLACE SETTINGS,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21463,MIRRORED DISCO BALL ,1,02-12-2009 14:43,21.7,,United Kingdom
489857,21466,RED FLOWER CROCHET FOOD COVER,2,02-12-2009 14:43,7.78,,United Kingdom
489857,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,02-12-2009 14:43,7.78,,United Kingdom
489857,21479,WHITE SKULL HOT WATER BOTTLE ,2,02-12-2009 14:43,7.78,,United Kingdom
489857,21481,FAWN BLUE HOT WATER BOTTLE,2,02-12-2009 14:43,6.04,,United Kingdom
489857,21482,MUSHROOM BLUE HOT WATER BOTTLE,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21484,CHICK GREY HOT WATER BOTTLE,3,02-12-2009 14:43,7.78,,United Kingdom
489857,21485,RED SPOT HEART HOT WATER BOTTLE,2,02-12-2009 14:43,11.26,,United Kingdom
489857,21486,PINK HEART DOTS HOT WATER BOTTLE,2,02-12-2009 14:43,4.3,,United Kingdom
489857,21489,BLUE WHITE SCARF HOT WATER BOTTLE,1,02-12-2009 14:43,8.65,,United Kingdom
489857,21490,SET OF THREE 50'S GIFT WRAPS ,8,02-12-2009 14:43,4.3,,United Kingdom
489857,21491,SET OF THREE VINTAGE GIFT WRAPS,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21493, VINTAGE DESIGN GIFT TAGS,2,02-12-2009 14:43,1.7,,United Kingdom
489857,21494,ROTATING LEAVES T-LIGHT HOLDER,1,02-12-2009 14:43,5.17,,United Kingdom
489857,21508,VINTAGE KID DOLLY CARD ,1,02-12-2009 14:43,0.86,,United Kingdom
489857,21518,BANK ACCOUNT  GREETING  CARD ,2,02-12-2009 14:43,0.86,,United Kingdom
489857,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,02-12-2009 14:43,17.35,,United Kingdom
489857,21529,RETRO SPOT CERAMIC TOASTRACK,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21531,RETRO SPOT SUGAR JAM BOWL,1,02-12-2009 14:43,5.17,,United Kingdom
489857,21539,RETRO SPOTS BUTTER DISH,2,02-12-2009 14:43,10.39,,United Kingdom
489857,21541,DINOSAURS WATER TRANSFER TATTOOS ,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21542,WOODLAND WATER TRANSFER TATTOOS ,2,02-12-2009 14:43,1.7,,United Kingdom
489857,21543,BUTTERFLY WATER TRANSFER TATTOOS ,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21544,SKULLS  WATER TRANSFER TATTOOS ,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21563,RED HEART SHAPE LOVE BUCKET ,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21577,SAVE THE PLANET COTTON TOTE BAG,5,02-12-2009 14:43,5.17,,United Kingdom
489857,21579,LOLITA  DESIGN  COTTON TOTE BAG,3,02-12-2009 14:43,5.17,,United Kingdom
489857,21595,Dad's Cab Electronic Meter,1,02-12-2009 14:43,8.65,,United Kingdom
489857,21622,VINTAGE UNION JACK CUSHION COVER,1,02-12-2009 14:43,13.87,,United Kingdom
489857,21625,VINTAGE UNION JACK APRON,2,02-12-2009 14:43,14.74,,United Kingdom
489857,21637,ASSORTED SANSKRIT MINI NOTEBOOK,2,02-12-2009 14:43,2.57,,United Kingdom
489857,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2,02-12-2009 14:43,4.3,,United Kingdom
489857,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,2,02-12-2009 14:43,1.7,,United Kingdom
489857,21642,ASSORTED TUTTI FRUTTI PEN,9,02-12-2009 14:43,1.7,,United Kingdom
489857,21643,ASSORTED TUTTI FRUTTI MIRROR,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21645,ASSORTED TUTTI FRUTTI ROUND BOX,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,3,02-12-2009 14:43,2.57,,United Kingdom
489857,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21659,GLASS CAKE STAND,1,02-12-2009 14:43,30.39,,United Kingdom
489857,21665,TRIANGULAR RIDGED GLASS POSY HOLDER,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21668,RED STRIPE CERAMIC DRAWER KNOB,6,02-12-2009 14:43,2.57,,United Kingdom
489857,21671,RED SPOT CERAMIC DRAWER KNOB,3,02-12-2009 14:43,2.57,,United Kingdom
489857,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,3,02-12-2009 14:43,2.57,,United Kingdom
489857,21675,BUTTERFLIES STICKERS,2,02-12-2009 14:43,1.7,,United Kingdom
489857,21676,FLOWERS  STICKERS,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21678,PAISLEY PATTERN  STICKERS,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21679,SKULLS  STICKERS,4,02-12-2009 14:43,1.7,,United Kingdom
489857,21680,WOODLAND  STICKERS,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,02-12-2009 14:43,8.65,,United Kingdom
489857,21704,BAG 250g SWIRLY MARBLES,8,02-12-2009 14:43,1.7,,United Kingdom
489857,21717,EASTER TIN BUCKET,2,02-12-2009 14:43,5.17,,United Kingdom
489857,21719,LOVELY BONBON STICKER SHEET,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21721,CANDY SHOP  STICKER SHEET,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21723,ALPHABET HEARTS STICKER SHEET,3,02-12-2009 14:43,1.7,,United Kingdom
489857,21725,SWEETIES  STICKERS,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21726,MULTI HEARTS  STICKERS,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21731,RED TOADSTOOL LED NIGHT LIGHT,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21733,RED HANGING HEART T-LIGHT HOLDER,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21735,TWO DOOR CURIO CABINET,1,02-12-2009 14:43,26.04,,United Kingdom
489857,21738,COSY SLIPPER SHOES SMALL  RED ,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21739,COSY SLIPPER SHOES SMALL GREEN,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21740,COSY SLIPPER SHOES LARGE RED,3,02-12-2009 14:43,6.04,,United Kingdom
489857,21741,COSY SLIPPER SHOES LARGE GREEN,1,02-12-2009 14:43,6.04,,United Kingdom
489857,21747,SMALL SKULL WINDMILL,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21754,HOME BUILDING BLOCK WORD,1,02-12-2009 14:43,12.13,,United Kingdom
489857,21755,LOVE BUILDING BLOCK WORD,1,02-12-2009 14:43,12.13,,United Kingdom
489857,21756,BATH BUILDING BLOCK WORD,1,02-12-2009 14:43,12.13,,United Kingdom
489857,21768,WALL MOUNTED VINTAGE ORGANISER,1,02-12-2009 14:43,30.39,,United Kingdom
489857,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21788,KIDS RAIN MAC BLUE,4,02-12-2009 14:43,1.7,,United Kingdom
489857,21789,KIDS RAIN MAC PINK,4,02-12-2009 14:43,1.7,,United Kingdom
489857,21790,VINTAGE SNAP CARDS,2,02-12-2009 14:43,1.7,,United Kingdom
489857,21791,VINTAGE HEADS AND TAILS CARD GAME ,4,02-12-2009 14:43,2.57,,United Kingdom
489857,21801,CHRISTMAS TREE DECORATION WITH BELL,2,02-12-2009 14:43,0.87,,United Kingdom
489857,21802,CHRISTMAS TREE HEART DECORATION,4,02-12-2009 14:43,0.87,,United Kingdom
489857,21803,CHRISTMAS TREE STAR DECORATION,8,02-12-2009 14:43,0.87,,United Kingdom
489857,21804,WHITE CHRISTMAS GARLAND STARS TREES,2,02-12-2009 14:43,7.78,,United Kingdom
489857,21805,WHITE CHRISTMAS TREE DECORATION ,1,02-12-2009 14:43,0.87,,United Kingdom
489857,21806,WHITE CHRISTMAS HEART DECORATION,7,02-12-2009 14:43,0.87,,United Kingdom
489857,21807,WHITE CHRISTMAS STAR DECORATION,3,02-12-2009 14:43,0.87,,United Kingdom
489857,21808,"CHRISTMAS GARLAND STARS,TREES",2,02-12-2009 14:43,7.78,,United Kingdom
489857,21811,CHRISTMAS HANGING HEART WITH BELL,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21815, STAR  T-LIGHT HOLDER ,2,02-12-2009 14:43,3.04,,United Kingdom
489857,21821,GLITTER STAR GARLAND WITH BELLS ,2,02-12-2009 14:43,7.78,,United Kingdom
489857,21823,PAINTED METAL HEART WITH HOLLY BELL,1,02-12-2009 14:43,3.04,,United Kingdom
489857,21824,PAINTED METAL STAR WITH HOLLY BELLS,1,02-12-2009 14:43,3.04,,United Kingdom
489857,21825,PAINTED METAL TREE WITH HOLLY BELLS,1,02-12-2009 14:43,3.04,,United Kingdom
489857,21829,DINOSAUR KEYRINGS ASSORTED,1,02-12-2009 14:43,0.43,,United Kingdom
489857,21832,CHOCOLATE CALCULATOR,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21833,CAMOUFLAGE LED TORCH,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21837,CROSS STITCH ALPHABET CUSHION COVER,1,02-12-2009 14:43,14.74,,United Kingdom
489857,21842,PINK HEART CANDY BUTTON CALCULATOR,2,02-12-2009 14:43,5.17,,United Kingdom
489857,21843,RETRO SPOT CAKE STAND,2,02-12-2009 14:43,21.7,,United Kingdom
489857,21846,PINK DIAMANTE PEN IN GIFT BOX,4,02-12-2009 14:43,4.3,,United Kingdom
489857,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21868,POTTING SHED TEA MUG,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21870,I CAN ONLY PLEASE ONE PERSON MUG,3,02-12-2009 14:43,3.43,,United Kingdom
489857,21871,SAVE THE PLANET MUG,4,02-12-2009 14:43,3.43,,United Kingdom
489857,21874,GIN AND TONIC MUG,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21875,KINGS CHOICE MUG,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21877,HOME SWEET HOME MUG,2,02-12-2009 14:43,3.43,,United Kingdom
489857,21880,RED AND WHITE SPOT TAPE,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21881,CUTE CATS TAPE,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21889,WOODEN BOX OF DOMINOES,3,02-12-2009 14:43,2.57,,United Kingdom
489857,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,02-12-2009 14:43,6.04,,United Kingdom
489857,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,02-12-2009 14:43,2.57,,United Kingdom
489857,21896,POTTING SHED TWINE,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21908,CHOCOLATE THIS WAY METAL SIGN,3,02-12-2009 14:43,4.3,,United Kingdom
489857,21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,1,02-12-2009 14:43,17.35,,United Kingdom
489857,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,02-12-2009 14:43,4.3,,United Kingdom
489857,21931,JUMBO STORAGE BAG SUKI,2,02-12-2009 14:43,4.3,,United Kingdom
489857,21934,SKULL SHOULDER BAG,1,02-12-2009 14:43,3.43,,United Kingdom
489857,21935,SUKI  SHOULDER BAG,9,02-12-2009 14:43,3.43,,United Kingdom
489857,21937,STRAWBERRY   PICNIC BAG,2,02-12-2009 14:43,6.04,,United Kingdom
489857,21942,SKULLS DESIGN FLANNEL,2,02-12-2009 14:43,1.7,,United Kingdom
489857,21944,KITTENS DESIGN FLANNEL,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21945,STRAWBERRIES  DESIGN FLANNEL ,1,02-12-2009 14:43,1.7,,United Kingdom
489857,21947,SET OF 6 HEART CHOPSTICKS,2,02-12-2009 14:43,2.57,,United Kingdom
489857,21955,UNION JACK GUNS & ROSES  DOORMAT,1,02-12-2009 14:43,13.87,,United Kingdom
489857,21973,SET OF 36 MUSHROOM PAPER DOILIES,1,02-12-2009 14:43,3.04,,United Kingdom
489857,21975,PACK OF 60 DINOSAUR CAKE CASES,1,02-12-2009 14:43,1.3,,United Kingdom
489857,21976,PACK OF 60 MUSHROOM CAKE CASES,3,02-12-2009 14:43,1.3,,United Kingdom
489857,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,02-12-2009 14:43,1.3,,United Kingdom
489857,21980,PACK OF 12 RED SPOTTY TISSUES ,1,02-12-2009 14:43,0.83,,United Kingdom
489857,21981,PACK OF 12 WOODLAND TISSUES ,1,02-12-2009 14:43,0.83,,United Kingdom
489857,22024,RAINY LADIES BIRTHDAY CARD,1,02-12-2009 14:43,0.86,,United Kingdom
489857,22055,MINI CAKE STAND  HANGING STRAWBERY,2,02-12-2009 14:43,3.43,,United Kingdom
489857,22064,PINK DOUGHNUT TRINKET POT ,7,02-12-2009 14:43,3.43,,United Kingdom
489857,22067,CHOC TRUFFLE GOLD TRINKET POT ,2,02-12-2009 14:43,3.43,,United Kingdom
489857,22069, BROWN  PIRATE TREASURE CHEST ,2,02-12-2009 14:43,3.43,,United Kingdom
489857,22072,TEA CUP AND SAUCER RETRO SPOT,3,02-12-2009 14:43,7.78,,United Kingdom
489857,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,22077,6 RIBBONS RUSTIC CHARM,3,02-12-2009 14:43,3.43,,United Kingdom
489857,22079,RIBBON REEL HEARTS DESIGN ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,22080,RIBBON REEL SPOTS DESIGN ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,22082,RIBBON REEL STRIPES DESIGN ,2,02-12-2009 14:43,3.43,,United Kingdom
489857,22083,PAPER CHAIN KIT RETRO SPOT,2,02-12-2009 14:43,6.04,,United Kingdom
489857,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,16,02-12-2009 14:43,6.04,,United Kingdom
489857,22087,PAPER BUNTING WHITE LACE,2,02-12-2009 14:43,6.04,,United Kingdom
489857,22090,PAPER BUNTING RETRO SPOTS,2,02-12-2009 14:43,6.04,,United Kingdom
489857,22091,EMPIRE TISSUE BOX,8,02-12-2009 14:43,2.57,,United Kingdom
489857,22094,RED POLKA DOT TISSUE BOX,1,02-12-2009 14:43,2.57,,United Kingdom
489857,22095,LADS ONLY TISSUE BOX,3,02-12-2009 14:43,2.57,,United Kingdom
489857,22099,CARAVAN SQUARE TISSUE BOX,1,02-12-2009 14:43,2.57,,United Kingdom
489857,22100,SKULLS SQUARE TISSUE BOX,2,02-12-2009 14:43,2.57,,United Kingdom
489857,22107,PIZZA PLATE IN BOX,2,02-12-2009 14:43,7.78,,United Kingdom
489857,22109,FULL ENGLISH BREAKFAST PLATE,2,02-12-2009 14:43,7.78,,United Kingdom
489857,22110,BIRD HOUSE HOT WATER BOTTLE,1,02-12-2009 14:43,7.78,,United Kingdom
489857,22111,SCOTTIE DOG HOT WATER BOTTLE,3,02-12-2009 14:43,11.26,,United Kingdom
489857,22112,CHOCOLATE HOT WATER BOTTLE,1,02-12-2009 14:43,11.26,,United Kingdom
489857,22113,GREY HEART HOT WATER BOTTLE,3,02-12-2009 14:43,7.78,,United Kingdom
489857,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,02-12-2009 14:43,8.65,,United Kingdom
489857,22119, PEACE WOODEN BLOCK LETTERS,1,02-12-2009 14:43,14.74,,United Kingdom
489857,22125,UNION JACK HOT WATER BOTTLE ,1,02-12-2009 14:43,13,,United Kingdom
489857,22132,RED LOVE HEART SHAPE CUP,3,02-12-2009 14:43,1.7,,United Kingdom
489857,22135,LADLE LOVE HEART PINK,1,02-12-2009 14:43,0.87,,United Kingdom
489857,22138,BAKING SET 9 PIECE RETROSPOT ,2,02-12-2009 14:43,11.26,,United Kingdom
489857,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,7,02-12-2009 14:43,11.26,,United Kingdom
489857,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,02-12-2009 14:43,4.3,,United Kingdom
489857,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,02-12-2009 14:43,3.43,,United Kingdom
489857,22143,CHRISTMAS CRAFT HEART DECORATIONS,1,02-12-2009 14:43,4.3,,United Kingdom
489857,22145,CHRISTMAS CRAFT HEART STOCKING ,4,02-12-2009 14:43,4.3,,United Kingdom
489857,22147,FELTCRAFT BUTTERFLY HEARTS,2,02-12-2009 14:43,3.43,,United Kingdom
489857,22149,FELTCRAFT 6 FLOWER FRIENDS,1,02-12-2009 14:43,4.3,,United Kingdom
489857,22153,ANGEL DECORATION STARS ON DRESS,3,02-12-2009 14:43,0.87,,United Kingdom
489857,22155,STAR DECORATION RUSTIC,3,02-12-2009 14:43,0.87,,United Kingdom
C489859,M,Manual,-1,02-12-2009 14:45,69.57,,United Kingdom
C489860,90029,NEW BAROQUE SMALL NECKLACE BLACK,-1,02-12-2009 14:49,8.5,,United Kingdom
489861,21669,BLUE STRIPE CERAMIC DRAWER KNOB,8,02-12-2009 14:50,1.24,,United Kingdom
489861,21670,BLUE SPOT CERAMIC DRAWER KNOB,8,02-12-2009 14:50,1.24,,United Kingdom
489861,21695,SMALL SILVER FLOWER CANDLE POT,4,02-12-2009 14:50,2.95,,United Kingdom
489861,22335,HEART DECORATION PAINTED ZINC ,6,02-12-2009 14:50,0.64,,United Kingdom
489861,22336,DOVE DECORATION PAINTED ZINC ,6,02-12-2009 14:50,0.64,,United Kingdom
489861,DOT,DOTCOM POSTAGE,1,02-12-2009 14:50,0,,United Kingdom
489861,20685,RED SPOTTY COIR DOORMAT,1,02-12-2009 14:50,6.75,,United Kingdom
489862,72598,SET/12 TAPER CANDLES,18,02-12-2009 14:52,0.85,17809,United Kingdom
489862,79342B,BROWN FLOWER LIGHTS,36,02-12-2009 14:52,5.45,17809,United Kingdom
489862,79323P,PINK CHERRY LIGHTS,72,02-12-2009 14:52,5.45,17809,United Kingdom
489862,79323W, WHITE CHERRY LIGHTS,24,02-12-2009 14:52,5.45,17809,United Kingdom
489863,20725,LUNCH BAG RED SPOTTY,1,02-12-2009 14:55,1.65,15917,United Kingdom
489863,47591D,PINK FAIRY CAKE CHILD'S APRON,1,02-12-2009 14:55,1.95,15917,United Kingdom
489863,21916,SET 12 RETRO WHITE CHALK STICKS,1,02-12-2009 14:55,0.42,15917,United Kingdom
489863,21354,TOAST ITS - BEST MUM,1,02-12-2009 14:55,1.25,15917,United Kingdom
489863,21357,TOAST ITS - DINOSAUR,1,02-12-2009 14:55,1.25,15917,United Kingdom
489863,21358,TOAST ITS - HAPPY BIRTHDAY,1,02-12-2009 14:55,1.25,15917,United Kingdom
489863,22315,200 RED + WHITE BENDY STRAWS,4,02-12-2009 14:55,1.25,15917,United Kingdom
489863,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,02-12-2009 14:55,2.95,15917,United Kingdom
489863,20730,STRAWBERRY CANDY BAG,1,02-12-2009 14:55,1.25,15917,United Kingdom
489863,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,1,02-12-2009 14:55,16.95,15917,United Kingdom
489863,16202B,PASTEL BLUE PHOTO ALBUM ,1,02-12-2009 14:55,5.55,15917,United Kingdom
489863,20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,1,02-12-2009 14:55,6.35,15917,United Kingdom
489863,35965,FOLKART HEART NAPKIN RINGS,1,02-12-2009 14:55,2.95,15917,United Kingdom
489863,21042,RED SPOTTY APRON ,1,02-12-2009 14:55,5.95,15917,United Kingdom
489863,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,02-12-2009 14:55,3.75,15917,United Kingdom
489863,21484,CHICK GREY HOT WATER BOTTLE,1,02-12-2009 14:55,3.45,15917,United Kingdom
489863,21480,PINK STRIPE HOT WATER BOTTLE,1,02-12-2009 14:55,2.95,15917,United Kingdom
489863,47591C,BLUE FAIRY CAKE CHILD'S APRON,1,02-12-2009 14:55,1.95,15917,United Kingdom
489864,22415,WHITE TISSUE REAM,1,02-12-2009 14:56,7.95,14987,United Kingdom
489864,21733,RED HANGING HEART T-LIGHT HOLDER,32,02-12-2009 14:56,2.55,14987,United Kingdom
489864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,02-12-2009 14:56,2.55,14987,United Kingdom
489865,20748,KENSINGTON COFFEE SET,1,02-12-2009 15:01,12.75,14080,United Kingdom
489865,22192,BLUE DINER WALL CLOCK,1,02-12-2009 15:01,8.5,14080,United Kingdom
489865,22191,EAU DE NIL DINER WALL CLOCK,1,02-12-2009 15:01,8.5,14080,United Kingdom
489865,46775B,BERRIES CHUNKY KNITTED THROW ,2,02-12-2009 15:01,16.95,14080,United Kingdom
489865,22119, PEACE WOODEN BLOCK LETTERS,2,02-12-2009 15:01,6.95,14080,United Kingdom
489865,22121,NOEL WOODEN BLOCK LETTERS ,2,02-12-2009 15:01,5.95,14080,United Kingdom
489865,21754,HOME BUILDING BLOCK WORD,2,02-12-2009 15:01,5.95,14080,United Kingdom
489865,21756,BATH BUILDING BLOCK WORD,4,02-12-2009 15:01,5.95,14080,United Kingdom
489865,22118,JOY WOODEN BLOCK LETTERS,2,02-12-2009 15:01,4.95,14080,United Kingdom
489865,21114,LAVENDER SCENTED FABRIC HEART,5,02-12-2009 15:01,1.25,14080,United Kingdom
489865,22111,SCOTTIE DOG HOT WATER BOTTLE,3,02-12-2009 15:01,4.95,14080,United Kingdom
489865,21479,WHITE SKULL HOT WATER BOTTLE ,1,02-12-2009 15:01,3.75,14080,United Kingdom
489865,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,02-12-2009 15:01,3.75,14080,United Kingdom
489865,22068, BLACK PIRATE TREASURE CHEST,2,02-12-2009 15:01,1.65,14080,United Kingdom
489865,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,2,02-12-2009 15:01,2.95,14080,United Kingdom
489865,84968F,S/16 VINTAGE SKY BLUE CUTLERY,1,02-12-2009 15:01,12.75,14080,United Kingdom
489865,72756,FAIRY CAKE CANDLES,18,02-12-2009 15:01,1.49,14080,United Kingdom
489865,20747,PICCADILLY TEA SET,1,02-12-2009 15:01,14.95,14080,United Kingdom
489866,20692,FLORAL ELEPHANT SOFT TOY,1,02-12-2009 15:04,4.25,16200,United Kingdom
489866,84971L,LARGE HEART FLOWERS HOOK   ,4,02-12-2009 15:04,1.25,16200,United Kingdom
489866,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,8,02-12-2009 15:04,0.85,16200,United Kingdom
489866,82583,HOT BATHS METAL SIGN,2,02-12-2009 15:04,2.1,16200,United Kingdom
489866,21164,HOME SWEET HOME METAL SIGN ,1,02-12-2009 15:04,2.95,16200,United Kingdom
489866,82552,WASHROOM METAL SIGN,5,02-12-2009 15:04,1.25,16200,United Kingdom
489866,82551,LAUNDRY 15C METAL SIGN,5,02-12-2009 15:04,1.25,16200,United Kingdom
489866,85151,WELCOME METAL SIGN,5,02-12-2009 15:04,1.25,16200,United Kingdom
489866,22113,GREY HEART HOT WATER BOTTLE,2,02-12-2009 15:04,3.45,16200,United Kingdom
